constant folder exists!
system folder exists!
constant/polyMesh folder exists!
Everything is clear!
I am the mesh constructor
Mesh was read successfully!


 Cell Volumes            Cell Centers
0.00138112          [ 0.00762565 0.00314372 0.00163173 ]

0.00830174          [ 0.991821 0.171388 0.0497897 ]

0.000447253          [ 2.56546e-35 5.94796e-37 7.4529e-36 ]

0.00830174          [ 0.824407 0.991821 0.0497897 ]

0.00212321          [ 1.25294e-37 2.59949e-35 1.56995e-36 ]

0.00830421          [ 0.99246 0.824833 0.0498062 ]

0.00195727          [ 2.8204e-35 1.25294e-37 1.70305e-36 ]

0.00830421          [ 0.171291 0.99246 0.0498062 ]

0.000412298          [ 5.94796e-37 2.78047e-35 8.08476e-36 ]

0.00400702          [ 0.00282565 0.00402069 0.000508489 ]

0.00588918          [ 0.00343569 0.00541593 0.000388114 ]

0.0044961          [ 0.000300433 0.00450021 0.000508368 ]

0.00881786          [ 0.00236148 0.00362239 0.000259888 ]

0.00368988          [ 0.000377091 0.00564332 0.000621065 ]

0.00231617          [ 0.0137708 0.00561823 0.000986835 ]

0.0056957          [ 0.00560804 0.00219639 0.000402348 ]

1.66231e-05          [ 0.782813 0.0812591 0.1375 ]

0.000350386          [ 0.0357035 0.00397111 0.00654038 ]

0.00279714          [ 0.0069754 0.00842284 0.000748751 ]

0.00561378          [ 0.00122975 0.00347558 0.000373074 ]

1.58639e-05          [ 1.54553 0.718247 0.1375 ]

0.000651527          [ 0.0174809 0.0110609 0.0033465 ]

0.00235234          [ 0.00719108 0.00906962 0.00126115 ]

0.00255186          [ 0.0078178 0.00700121 0.000698385 ]

0.00288858          [ 0.00278909 0.00690648 0.000616974 ]

0.00295273          [ 0.00605071 0.00202278 0.000603571 ]

0.0010639          [ 0.005614 0.00757267 0.00167515 ]

0.00164616          [ 0.0118751 0.0110279 0.00165494 ]

0.000309714          [ 0.0894152 0.0810477 0.00682742 ]

0.00253714          [ 0.00989365 0.00120763 0.000833438 ]

1.53786e-05          [ 0.367751 1.80077 0.1375 ]

0.00126453          [ 0.00242299 0.0044724 0.0016722 ]

0.00274702          [ 0.00647173 0.00670886 0.000863341 ]

0.000117297          [ 1.88235e-36 2.66418e-35 2.84179e-35 ]

0.00203821          [ 3.11753e-35 1.08328e-37 1.63542e-36 ]

0.00415149          [ 1.90055 1.98741 0.0997008 ]

0.00415149          [ 0.0934695 1.98741 0.0997008 ]

0.00203821          [ 1.08328e-37 3.11753e-35 1.63542e-36 ]

0.00415149          [ 1.98741 1.90055 0.0997008 ]

0.00415149          [ 1.98741 0.0934695 0.0997008 ]

0.000117297          [ 2.66418e-35 1.88235e-36 2.84179e-35 ]

0.00203344          [ 0.0143408 0.00141647 0.00139757 ]

2.06682e-05          [ 1.86064 1.41092 0.1375 ]

0.000827946          [ 0.0147055 0.0464476 0.00343245 ]

0.00198639          [ 0.00145002 0.00612937 0.00143067 ]

0.00349593          [ 0.00552988 0.00678223 0.00054025 ]

0.00262373          [ 0.00143363 0.00736817 0.000719844 ]

0.00268101          [ 0.00884376 0.003036 0.000704465 ]

0.0011579          [ 0.00702957 0.0032485 0.00163112 ]

0.00348009          [ 0.00480313 0.00527816 0.000583286 ]

0.00260843          [ 0.00531051 0.00466389 0.000854902 ]

0.00392783          [ 0.00327555 0.00375817 0.00052802 ]

0.0040113          [ 0.0041419 0.00615907 0.000594056 ]

0.000377238          [ 0.0270318 0.0451347 0.00647077 ]

0.00563394          [ 0.00539723 0.00385893 0.000515257 ]

0.00246897          [ 0.00770277 0.00522851 0.000789645 ]

0.00293958          [ 0.00822958 0.00768374 0.00102031 ]

0.00811195          [ 0.002813 0.00201267 0.000264292 ]

0.00234664          [ 0.00746052 0.0060271 0.000813211 ]

0.00351474          [ 0.00674732 0.00855339 0.000755576 ]

4.53964e-05          [ 0.188665 0.5224 0.0584992 ]

0.0064084          [ 0.00521766 0.00259265 0.000461527 ]

0.00282316          [ 0.00588516 0.00339461 0.00104764 ]

1.83846e-05          [ 1.06181 1.66393 0.1375 ]

0.00217361          [ 0.00651999 0.0102176 0.000856704 ]

0.00145272          [ 0.00425309 0.0134375 0.0017401 ]

1.35428e-05          [ 0.360081 1.04645 0.1375 ]

0.00196622          [ 0.0155582 0.00877236 0.00128566 ]

0.00425043          [ 0.00522478 0.00303799 0.000438075 ]

0.00362582          [ 0.00475709 0.00170405 0.000697192 ]

0.00325402          [ 0.00396825 0.00149851 0.000572216 ]

0.00428772          [ 0.00415758 0.00404822 0.000597742 ]

0.00378067          [ 0.00360298 0.00653742 0.000500384 ]

0.00170407          [ 0.00164375 0.00799362 0.00111016 ]

0.00313333          [ 0.00788803 0.00443464 0.000603762 ]

0.00179502          [ 0.00774094 0.00156046 0.0010539 ]

0.000856912          [ 0.0208939 0.029356 0.00250875 ]

0.00046412          [ 0.0393527 0.0540801 0.00469956 ]

0.00314893          [ 0.00194163 0.00568582 0.000682701 ]

0.0034506          [ 0.00192034 0.00529312 0.000632112 ]

0.00351496          [ 0.00713792 0.00382828 0.00062029 ]

0.00358475          [ 0.00702177 0.00373073 0.000600083 ]

0.0014961          [ 0.00899949 0.00443002 0.00145815 ]

0.00154146          [ 0.00868269 0.00397209 0.00139658 ]

0.00233888          [ 0.0117453 0.0123428 0.000987419 ]

1.67961e-05          [ 0.281246 1.63556 0.1375 ]

0.00509612          [ 0.00566476 0.00120114 0.00045318 ]

0.0012569          [ 0.00487006 0.00375831 0.00183742 ]

0.00450719          [ 0.00779727 0.00586908 0.000622412 ]

0.0045741          [ 0.00497388 0.00373597 0.000391596 ]

0.00369041          [ 0.00388892 0.00952299 0.000760167 ]

0.00265207          [ 0.0099745 0.00213456 0.00105779 ]

0.00298934          [ 0.00299902 0.00761071 0.000599195 ]

0.00184642          [ 0.00925507 0.00178875 0.000970096 ]

0.00146602          [ 0.00386149 0.00978958 0.00191357 ]

0.00122911          [ 0.00268713 0.00729397 0.00145731 ]

0.000597499          [ 0.0249839 0.0381667 0.00368343 ]

1.53885e-05          [ 0.575749 0.933184 0.1375 ]

0.0041076          [ 0.00426536 0.00503848 0.000456902 ]

0.00194505          [ 0.00339447 0.00900768 0.000964896 ]

0.00274087          [ 0.00748168 0.00353177 0.000678939 ]

0.00166106          [ 0.00583101 0.00395212 0.00112094 ]

0.000442032          [ 0.0395657 0.0454066 0.00540123 ]

0.00410514          [ 0.00746683 0.00497238 0.00056852 ]

0.00325566          [ 0.00415727 0.0094151 0.00071686 ]

0.00257171          [ 0.00793725 0.00128108 0.00090751 ]

0.00174945          [ 0.00188321 0.00773653 0.00133405 ]

0.000625176          [ 0.0210464 0.015527 0.00293998 ]

1.55352e-05          [ 0.963848 0.703387 0.1375 ]

0.00152707          [ 0.0140309 0.016826 0.00158567 ]

0.00295606          [ 0.00628346 0.00734713 0.000705148 ]

0.00434722          [ 0.00219206 0.0049302 0.000557178 ]

0.00240253          [ 0.0035796 0.00773038 0.000867525 ]

0.00422243          [ 0.00345106 0.00348712 0.000497396 ]

0.0033425          [ 0.00427747 0.00305441 0.000485747 ]

0.00574313          [ 0.00330634 0.00374615 0.000382186 ]

0.00365386          [ 0.00289983 0.00528329 0.000610745 ]

0.0024766          [ 0.00817777 0.00491118 0.000836151 ]

0.0035661          [ 0.00746422 0.00684396 0.000579951 ]

0.00275035          [ 0.00887388 0.00125955 0.000751964 ]

0.00308069          [ 0.00184248 0.00864033 0.000671331 ]

0.000706074          [ 0.00490628 0.00803896 0.0029291 ]

0.00419411          [ 0.00265562 0.00440532 0.000522572 ]

0.00521179          [ 0.00510227 0.00717552 0.000510428 ]

0.0050074          [ 0.00498908 0.00680153 0.000487121 ]

0.00459717          [ 0.000282161 0.00578442 0.00057867 ]

0.00471094          [ 0.000301732 0.00530304 0.000517776 ]

0.00180952          [ 0.020667 0.00668823 0.00147014 ]

0.00132242          [ 0.0257543 0.00793782 0.00184451 ]

4.8452e-05          [ 0.249783 0.0267717 0.0549047 ]

0.000107433          [ 0.0977081 0.0132309 0.0227044 ]

0.00447828          [ 0.00731959 0.00569073 0.000594521 ]

0.00245326          [ 0.0103881 0.00242418 0.00108526 ]

0.00365403          [ 0.00362384 0.00897068 0.000728629 ]

0.00136254          [ 0.00436474 0.0097183 0.00195402 ]

0.00268917          [ 0.00901097 0.000536064 0.000628572 ]

0.000229535          [ 0.00628039 0.00154523 0.0073642 ]

0.00382213          [ 0.00677507 0.000110676 0.000494953 ]

0.00407201          [ 0.00665364 0.00635931 0.00046458 ]

0.00407185          [ 0.00568419 0.00595112 0.000415128 ]

0.00346214          [ 0.000102446 0.00668521 0.000488235 ]

0.000253382          [ 0.0016695 0.00639961 0.0074661 ]

0.00282879          [ 0.00057323 0.00957785 0.000668758 ]

0.000225318          [ 0.116799 0.12897 0.00982636 ]

0.00385573          [ 0.00657971 0.00716489 0.000555554 ]

0.00250074          [ 0.00125772 0.0105237 0.000885361 ]

0.00275738          [ 0.00128073 0.00920061 0.000776849 ]

1.61022e-05          [ 1.80467 0.365632 0.1375 ]

0.00290658          [ 0.00950462 0.00199126 0.000736973 ]

0.00128772          [ 0.00457203 0.00244247 0.00171936 ]

0.000806246          [ 0.00717865 0.00438013 0.00265684 ]

0.00278775          [ 0.00735682 0.00484562 0.000773024 ]

0.00783288          [ 0.00255947 0.00346796 0.000254338 ]

0.00380554          [ 0.000476486 0.00526812 0.000523499 ]

0.00482943          [ 0.00562471 0.00184895 0.000412512 ]

1.44887e-05          [ 0.616299 0.125152 0.1375 ]

0.00760134          [ 0.00382404 0.00383853 0.000384173 ]

0.00387863          [ 0.00619913 0.00620931 0.0006111 ]

0.00469725          [ 0.00286332 0.00625462 0.000628417 ]

0.00254134          [ 0.00410568 0.00949715 0.000936238 ]

0.003969          [ 0.00733033 0.00336874 0.000733695 ]

0.00300053          [ 0.00800453 0.00346757 0.000787872 ]

2.14494e-05          [ 0.631418 0.626508 0.1375 ]

0.00170156          [ 0.00615325 0.00613074 0.00139802 ]

0.00133171          [ 0.0138069 0.0216364 0.00151084 ]

0.00287983          [ 0.000156981 0.0063847 0.000698654 ]

1.46328e-05          [ 1.96911 0.743446 0.1375 ]

0.00103446          [ 0.0105163 0.000437017 0.00194498 ]

1.72304e-05          [ 1.20417 1.58107 0.1375 ]

0.00315893          [ 0.00531844 0.00707996 0.00062086 ]

0.000464382          [ 0.0155439 0.0446793 0.00510179 ]

0.00222982          [ 0.00276355 0.0075345 0.000879557 ]

0.00193089          [ 0.0115863 0.00608521 0.00101687 ]

0.00328696          [ 0.00895665 0.00451598 0.00077957 ]

1.42798e-05          [ 0.822832 0.433326 0.1375 ]

0.00182047          [ 0.00815384 0.00430183 0.00140756 ]

0.0039676          [ 0.00557687 0.00502941 0.000415789 ]

0.00212343          [ 0.00939737 0.000880005 0.000776896 ]

0.00318027          [ 0.00127057 0.00695753 0.000518726 ]

0.000601876          [ 0.00310468 0.00671359 0.00274091 ]

0.00396296          [ 0.00371061 0.00372286 0.000521765 ]

0.00451106          [ 0.00191786 0.00292428 0.000353503 ]

0.00223391          [ 0.00581034 0.00639243 0.000821254 ]

0.00260052          [ 0.000158025 0.00723408 0.000694992 ]

0.000231409          [ 0.0812951 0.111827 0.00781018 ]

0.000886427          [ 0.00843412 0.000463601 0.00203891 ]

1.31443e-05          [ 1.96874 0.568781 0.1375 ]

0.00213609          [ 0.00041532 0.00867419 0.000941367 ]

0.00447364          [ 0.00414179 0.00633969 0.000449488 ]

0.00123353          [ 0.00869035 0.000719207 0.00163016 ]

0.00344038          [ 0.00824373 0.00311588 0.000584485 ]

0.00397743          [ 0.00286431 0.00305814 0.000437018 ]

0.00290449          [ 0.00668813 0.00624335 0.000605498 ]

0.00241784          [ 0.00307996 0.0080343 0.000727372 ]

0.00308192          [ 0.00588391 0.00199712 0.000570639 ]

0.00113046          [ 0.00544465 0.00658743 0.00155571 ]

1.42249e-05          [ 0.792233 1.12781 0.1375 ]

0.00143704          [ 0.00675231 0.00666176 0.00123987 ]

0.00173189          [ 0.00632175 0.00636525 0.00120351 ]

0.00306613          [ 0.00961687 0.00792971 0.000749293 ]

0.00303707          [ 0.00800557 0.0012942 0.000756461 ]

0.00347134          [ 0.00262251 0.00849429 0.000661828 ]

0.000972421          [ 0.00404205 0.00936182 0.00236259 ]

0.00185839          [ 0.00559062 0.00830066 0.000995434 ]

1.52527e-05          [ 0.814415 0.904706 0.1375 ]

0.00163014          [ 0.00848124 0.00467227 0.00117526 ]

0.00441746          [ 0.00446049 0.0060346 0.000428299 ]

0.00239731          [ 0.000359699 0.00821921 0.000789215 ]

0.00304192          [ 0.0087634 0.00256939 0.000621973 ]

0.000958358          [ 0.00815551 0.00089978 0.00197421 ]

1.29163e-05          [ 1.23021 0.909162 0.1375 ]

0.00474835          [ 0.00416573 0.0047914 0.00042078 ]

0.00448423          [ 0.00140731 0.00441109 0.000445564 ]

0.000663287          [ 0.0343207 0.0140017 0.00301408 ]

0.000859226          [ 0.0108023 0.00734466 0.00232536 ]

0.00297137          [ 0.00372914 0.00217797 0.000524613 ]

0.00193726          [ 0.0115245 0.00910559 0.0008918 ]

1.25647e-05          [ 1.40392 0.223129 0.1375 ]

0.00555349          [ 0.00134862 0.00402015 0.000311092 ]

0.00164326          [ 0.00170609 0.00455772 0.00105135 ]

0.00328523          [ 0.00757538 0.00557286 0.00060508 ]

0.00302296          [ 0.0035084 0.00823263 0.000657577 ]

0.00261514          [ 0.00700082 0.00153987 0.000760122 ]

0.00153754          [ 0.0026191 0.00689786 0.00129286 ]

0.00398147          [ 0.00547038 0.00733002 0.000533115 ]

0.0021269          [ 0.000794407 0.0102403 0.000997971 ]

0.003876          [ 0.00752949 0.00234617 0.000547622 ]

0.000924026          [ 0.00984146 0.00182854 0.0022971 ]

0.00317631          [ 0.00431913 0.00909149 0.000746558 ]

0.00406088          [ 0.00711111 0.00511532 0.000583936 ]

0.00166755          [ 0.00336674 0.00822695 0.00142202 ]

0.00239249          [ 0.00868245 0.0023466 0.00099114 ]

0.00220354          [ 0.0093378 0.00555971 0.000919471 ]

0.00314249          [ 0.00469361 0.00280858 0.000589347 ]

0.000410716          [ 0.0297032 0.0207216 0.00383978 ]

0.00304507          [ 0.00514512 0.00538393 0.000730739 ]

1.26262e-05          [ 0.920211 1.00289 0.1375 ]

0.000468799          [ 0.0314807 0.0211924 0.00401097 ]

0.0041798          [ 0.0036231 0.00233574 0.000472486 ]

0.00192642          [ 0.00537666 0.00622189 0.000940896 ]

0.00780321          [ 0.00341241 0.00260227 0.000264615 ]

0.00407318          [ 0.00640288 0.00493773 0.000493121 ]

0.00609364          [ 0.00159643 0.00436976 0.000338852 ]

0.0028733          [ 0.00316825 0.00907671 0.000699048 ]

0.00209393          [ 0.00969754 0.00162675 0.000986107 ]

0.00234947          [ 0.00856034 0.00133457 0.000854904 ]

0.000638398          [ 0.00533573 0.0152382 0.00323441 ]

0.00126679          [ 0.00247517 0.00718613 0.00158556 ]

0.00471396          [ 0.00302482 0.00489272 0.000409784 ]

0.00312218          [ 0.00458369 0.0076285 0.000630427 ]

1.40487e-05          [ 0.358282 1.01496 0.1375 ]

0.00174158          [ 0.00276322 0.0082173 0.00113018 ]

0.00720577          [ 0.0032005 0.0019203 0.000268053 ]

0.00366383          [ 0.00649993 0.00390766 0.000537161 ]

0.00203278          [ 0.00680923 0.00247663 0.000950488 ]

0.001684          [ 0.00849998 0.00285667 0.00116843 ]

0.00321723          [ 0.00621377 0.00701414 0.000627982 ]

0.00490394          [ 0.00139092 0.00407654 0.000411987 ]

1.47506e-05          [ 1.5357 0.639458 0.1375 ]

0.000924332          [ 0.0101651 0.00737936 0.00218575 ]

0.00457925          [ 0.00380325 0.00305795 0.000548771 ]

0.00195149          [ 0.0069591 0.00537335 0.000976667 ]

0.00725845          [ 0.00353854 0.00402477 0.000350323 ]

0.00178131          [ 0.00436342 0.0144188 0.00142749 ]

0.00660458          [ 0.0044291 0.00171351 0.000385522 ]

0.000544388          [ 0.0207607 0.0142777 0.00467094 ]

0.00334598          [ 0.00436777 0.00303223 0.000617744 ]

0.00146207          [ 0.0115588 0.00766446 0.0015831 ]

0.00457835          [ 0.00638347 0.00489195 0.000479721 ]

0.00247208          [ 0.00906001 0.00110064 0.000888454 ]

0.00299402          [ 0.00318955 0.00976139 0.000733574 ]

0.00126467          [ 0.00215145 0.00755104 0.00173669 ]

0.00565997          [ 0.00375851 0.0038154 0.000363145 ]

0.0018165          [ 0.00457004 0.0117109 0.0011315 ]

1.27482e-05          [ 1.47428 0.580558 0.1375 ]

0.0005929          [ 0.0145444 0.0140013 0.0034666 ]

0.00231727          [ 0.00539522 0.00385872 0.000717757 ]

0.00316296          [ 0.00633556 0.00593646 0.000509365 ]

0.00253182          [ 0.00741632 0.00134097 0.000636341 ]

0.00230409          [ 0.00202136 0.00869721 0.000699237 ]

0.000753546          [ 0.00450548 0.00618064 0.00213803 ]

0.00371954          [ 0.00495774 0.005156 0.000480546 ]

0.00231489          [ 0.00294683 0.007967 0.000772229 ]

0.00228808          [ 0.00876409 0.00349698 0.000834753 ]

0.00143686          [ 0.00526079 0.00474752 0.00124411 ]

0.00155633          [ 0.0064963 0.00697962 0.00122381 ]

0.00155147          [ 0.00655958 0.00668479 0.00119909 ]

0.00502511          [ 0.00504602 0.005365 0.00039437 ]

0.00296953          [ 0.000628301 0.00853899 0.000667361 ]

0.00289338          [ 0.00931772 0.00119882 0.000684926 ]

0.000581837          [ 0.00596152 0.00320667 0.00340602 ]

0.0037787          [ 0.00768021 0.00757667 0.000600722 ]

0.00490682          [ 0.00583472 0.000814423 0.00046261 ]

0.000356984          [ 0.0122904 0.0812956 0.00635869 ]

0.000773236          [ 0.00516819 0.00567417 0.00293565 ]

1.52989e-05          [ 0.0483697 0.0686866 0.1375 ]

0.00797785          [ 0.0036242 0.00366358 0.00025807 ]

0.00557257          [ 0.000129069 0.00518851 0.00036946 ]

0.00740056          [ 0.000141993 0.00403452 0.000284248 ]

0.00238202          [ 0.000118118 0.00999033 0.000709677 ]

0.00375604          [ 0.000210697 0.00647148 0.000450064 ]

0.00409386          [ 0.00581288 0.00593746 0.000412926 ]

0.00569948          [ 0.00518414 0.000129837 0.000369085 ]

0.00011641          [ 0.00241696 0.00679829 0.0145216 ]

1.22943e-05          [ 1.97711 1.93563 0.1375 ]

0.00408771          [ 0.00730427 0.00722823 0.000514614 ]

0.00238202          [ 0.00999033 0.000118118 0.000709677 ]

0.000165216          [ 0.00479003 0.00170298 0.0102318 ]

1.22943e-05          [ 1.97711 0.0643706 0.1375 ]

0.00371809          [ 0.0078609 0.000277962 0.000553736 ]

0.000156413          [ 0.00660741 0.00459835 0.0131628 ]

0.00450573          [ 0.00475117 0.00511681 0.000407411 ]

0.00265539          [ 0.00137301 0.00806189 0.000691304 ]

0.00261817          [ 0.00880576 0.00202178 0.000701133 ]

0.000961317          [ 0.00550636 0.0037926 0.00190955 ]

0.00365462          [ 0.0065515 0.00662254 0.000520112 ]

0.00279943          [ 0.00123071 0.0085529 0.000678999 ]

0.0033341          [ 0.00725919 0.00111122 0.000570112 ]

0.000569384          [ 0.00650688 0.00605091 0.00333836 ]

0.00317231          [ 0.00661744 0.00725944 0.000656989 ]

0.00251632          [ 0.00289552 0.00834257 0.000828263 ]

0.00277448          [ 0.00832162 0.00336904 0.000753189 ]

0.00128048          [ 0.00728062 0.0056901 0.00162765 ]

1.81431e-05          [ 1.54341 1.05293 0.1375 ]

0.00114504          [ 0.0171395 0.00743594 0.00223766 ]

1.2475e-05          [ 1.40419 0.803993 0.1375 ]

0.000304456          [ 0.0562523 0.0304597 0.00699366 ]

0.00356104          [ 0.00736416 0.0048252 0.000649857 ]

0.00206095          [ 0.00866392 0.00375093 0.00116661 ]

0.000819985          [ 0.0115489 0.0123206 0.00192454 ]

2.1012e-05          [ 0.851264 1.35278 0.119483 ]

0.00332897          [ 0.00581349 0.00944711 0.000843451 ]

0.000823961          [ 0.00982181 0.0217081 0.00304692 ]

0.00225086          [ 0.004173 0.00859888 0.00124757 ]

0.00407084          [ 0.00558431 0.00668905 0.000565874 ]

0.00393423          [ 0.00630011 0.00730965 0.000624051 ]

0.00484068          [ 0.00129664 0.00469621 0.00047588 ]

0.00249556          [ 0.00278639 0.00993207 0.000983811 ]

0.000763664          [ 0.0356571 0.0141081 0.00301649 ]

0.00337937          [ 0.00850981 0.00323295 0.000726513 ]

0.000746498          [ 0.0144325 0.00840807 0.00308585 ]

0.00139222          [ 0.00784744 0.00499462 0.00176349 ]

0.00362851          [ 0.00437682 0.00519678 0.000459517 ]

0.00193783          [ 0.00278453 0.00819542 0.000860426 ]

0.00226438          [ 0.00827276 0.00367156 0.00073172 ]

0.00133688          [ 0.0062146 0.0040122 0.00123853 ]

1.08865e-05          [ 1.22182 1.38451 0.1375 ]

0.00292815          [ 0.00512611 0.00572393 0.000579023 ]

0.00282633          [ 0.00238744 0.00473774 0.000533198 ]

0.00205431          [ 0.00380924 0.00723446 0.000817214 ]

0.00427782          [ 0.00409987 0.0023584 0.000414612 ]

0.00224691          [ 0.00756031 0.00425913 0.000749623 ]

0.00496482          [ 0.00348056 0.00258432 0.000267699 ]

0.00554618          [ 0.00117222 0.00311572 0.000239638 ]

0.00385166          [ 0.00587784 0.00429236 0.000445522 ]

0.0028235          [ 0.00298468 0.00801819 0.000607754 ]

0.000687899          [ 0.00298253 0.00945101 0.00193208 ]

0.00131997          [ 0.00972042 0.00155434 0.0010069 ]

0.00213496          [ 0.00774379 0.00108693 0.000803759 ]

0.00114482          [ 0.002027 0.0073612 0.00149892 ]

1.66929e-05          [ 0.977183 1.14988 0.1375 ]

0.00178019          [ 0.00581408 0.00616874 0.000989088 ]

1.34866e-05          [ 1.00844 0.636343 0.1375 ]

0.00205964          [ 0.00499998 0.0036913 0.000569042 ]

0.00189859          [ 0.00689618 0.0052259 0.00101283 ]

0.0019563          [ 0.0080256 0.011122 0.000979287 ]

0.00371111          [ 0.00495799 0.0070976 0.00062167 ]

1.39329e-05          [ 0.438381 1.12686 0.1375 ]

0.00206878          [ 0.00348883 0.00889396 0.00111519 ]

0.00105614          [ 0.0250337 0.014407 0.00219279 ]

0.00296697          [ 0.00735286 0.00411139 0.000647452 ]

0.00283621          [ 0.00432251 0.00217058 0.000680629 ]

0.00184609          [ 0.00824313 0.00392576 0.00125451 ]

0.00201171          [ 0.00428131 0.0059545 0.000746073 ]

0.00672622          [ 0.00334974 0.00223652 0.000236633 ]

0.00219044          [ 0.00686772 0.000283095 0.000726632 ]

0.00581399          [ 0.00139454 0.00387533 0.000273761 ]

0.000731505          [ 0.00084771 0.0110838 0.00217585 ]

0.00315482          [ 0.00452115 0.00673301 0.000637286 ]

0.00178743          [ 0.00448616 0.00799946 0.00112711 ]

0.00298003          [ 0.00749633 0.00552994 0.000730882 ]

0.000427038          [ 0.0207891 0.0213181 0.00328448 ]

0.002665          [ 0.00753863 0.00554833 0.000708878 ]

0.00430336          [ 0.00332639 0.00527448 0.00051663 ]

0.00293562          [ 0.00259393 0.00385001 0.000594461 ]

0.00187306          [ 0.00792745 0.0043852 0.00101498 ]

1.70668e-05          [ 0.974082 0.819494 0.1375 ]

0.00207409          [ 0.00687843 0.00577532 0.000997123 ]

0.00200714          [ 0.00512227 0.00504339 0.000787226 ]

0.00258514          [ 0.00470317 0.00743924 0.000705829 ]

0.00192467          [ 0.00392909 0.00653403 0.000980006 ]

0.00325734          [ 0.00286016 0.0031785 0.00044617 ]

0.00143312          [ 0.00749068 0.00469411 0.00104456 ]

0.0023928          [ 0.00525643 0.0060771 0.000745861 ]

0.000861129          [ 0.0083151 0.00856602 0.00134374 ]

0.00191476          [ 0.00558069 0.00586963 0.00082712 ]

0.00299723          [ 0.00394414 0.00256644 0.000504911 ]

1.60252e-05          [ 1.51359 1.05758 0.1375 ]

0.00122782          [ 0.0160451 0.00742232 0.00208519 ]

0.00108534          [ 0.000303176 0.00771654 0.00153054 ]

0.00291079          [ 0.00287724 0.00818784 0.000570686 ]

0.00199903          [ 0.00789737 0.000164604 0.000830976 ]

0.00341426          [ 0.00698046 0.00462387 0.000486532 ]

0.0016724          [ 0.00540026 0.00607757 0.000831235 ]

0.00301147          [ 0.0066232 0.00457952 0.000609256 ]

0.00188023          [ 0.00749917 0.00368109 0.00099758 ]

0.00266211          [ 0.00436968 0.00665536 0.000655394 ]

0.00151722          [ 0.00444861 0.00676689 0.00101286 ]

0.00202331          [ 0.00467082 0.00462788 0.000748478 ]

1.30115e-05          [ 0.739178 1.18572 0.1375 ]

0.0021602          [ 0.00388648 0.00620466 0.000735162 ]

0.0025564          [ 0.00322102 0.0019243 0.000446365 ]

0.00173819          [ 0.00589895 0.00340742 0.00079721 ]

0.00214209          [ 0.00544854 0.00338997 0.000681921 ]

I am done



